iter,err_x,err_y,err_z
0,0.008134941090444589,0.0008936224877201418,-0.03111952796430658
1,0.008094266804423189,0.0009391901958340742,-0.031143848778717464
2,0.008053795922216025,0.000984529629596354,-0.031168048547048455
3,0.008013527425942125,0.0010296419348647923,-0.03119212786978328
4,0.007973460302826803,0.0010745282517334424,-0.031216087344458233
5,0.007933593545175805,0.0011191897145614053,-0.03123992756567592
6,0.00789392615034961,0.0011636274520015004,-0.031263649125119045
7,0.00785445712073789,0.0012078425870287596,-0.0312872526115641
8,0.00781518546373401,0.0012518362369688782,-0.031310738610895034
9,0.0077761101917098105,0.0012956095135264179,-0.03133410770611689
10,0.007737230321990356,0.0013391635228129813,-0.03135736047736934
11,0.007698544876828969,0.0013824993653751558,-0.031380497501940184
12,0.007660052883382265,0.0014256181362224181,-0.0314035193542789
13,0.00762175337368542,0.001468520924854836,-0.03142642660600997
14,0.007583645384627444,0.0015112088152906679,-0.031449219825946305
15,0.007545727957926737,0.001553682886093827,-0.03147189958010252
16,0.007508000140106693,0.0015959442104012188,-0.03149446643170825
17,0.0074704609824713325,0.0016379938559499467,-0.03151692094122133
18,0.0074331095410812885,0.0016798328851043722,-0.03153926366634095
19,0.007395944876729673,0.0017214623548830782,-0.03156149516202087
20,0.007358966054918281,0.0017628833169856725,-0.031583615980482316
21,0.007322172145833757,0.0018040968178194797,-0.03160562667122717
22,0.007285562224323943,0.001845103898526075,-0.0316275277810508
23,0.007249135369874409,0.0018859055950077594,-0.031649319854055065
24,0.007212890666584959,0.0019265029379538518,-0.03167100343166109
25,0.007176827203146474,0.0019668969528668246,-0.03169257905262218
26,0.007140944072817644,0.0020070886600884147,-0.03171404725303647
27,0.007105240373401921,0.002047079074825514,-0.0317354085663597
28,0.007069715207224675,0.0020868692071759893,-0.03175666352341787
29,0.007034367681110339,0.0021264600621543387,-0.03177781265241978
30,0.006999196906359698,0.0021658526397172594,-0.03179885647896967
31,0.006964201998727394,0.0022050479347890933,-0.03181979552607965
32,0.006929382078399339,0.0022440469372870904,-0.03184063031418217
33,0.006894736269970536,0.0022828506321466184,-0.03186136136114243
34,0.006860263702422703,0.0023214599993462343,-0.031881989182270726
35,0.0068259635091023054,0.002359876013932593,-0.03190251429033471
36,0.0067918348276983995,0.0023980996460452866,-0.031922937195571655
37,0.006757876800220907,0.0024361318609415457,-0.031943258405700635
38,0.006724088572978723,0.0024739736190207977,-0.031963478425934666
39,0.006690469296558125,0.0025116258758491345,-0.031983597758992816
40,0.00665701812580119,0.002549089582183646,-0.03200361690511218
41,0.006623734219784355,0.0025863656839966455,-0.032023536362059915
42,0.006590616741797122,0.002623455122499756,-0.032043356625145146
43,0.006557664859320819,0.002660358834167907,-0.03206307818723085
44,0.00652487774400748,0.0026970777507631803,-0.03208270153874567
45,0.00649225457165886,0.0027336127993585835,-0.03210222716769574
46,0.006459794522205504,0.002769964902361659,-0.032121655559676346
47,0.006427496779686016,0.0028061349775380016,-0.03214098719788361
48,0.006395360532226369,0.0028421239380346562,-0.03216022256312615
49,0.006363384972019266,0.002877932692403416,-0.032179362133836625
50,0.0063315692953037446,0.002913562144623965,-0.03219840638608327
51,0.006299912702344762,0.002949013194126973,-0.03221735579358131
52,0.006268414397412982,0.0029842867358169773,-0.03223621082770446
53,0.006237073588764583,0.0030193836600952706,-0.03225497195749623
54,0.006205889488621209,0.003054304852882568,-0.03227363964968126
55,0.006174861313150021,0.003089051195641639,-0.032292214368676596
56,0.006143988282443836,0.0031236235653997854,-0.0323106965766029
57,0.00611326962050141,0.0031580228347712186,-0.03232908673329558
58,0.006082704555207783,0.0031922498719793406,-0.03234738529631595
59,0.006052292318314677,0.00322630554087887,-0.0323655927209623
60,0.0060220321454211205,0.0032601907009779316,-0.03238370946028086
61,0.005991923275954061,0.003293906207459964,-0.0324017359650768
62,0.005961964953149149,0.00332745291120554,-0.03241967268392514
63,0.005932156424031525,0.0033608316588141242,-0.032437520063181596
64,0.005902496939396828,0.0033940432926256583,-0.032455278546993434
65,0.005872985753792212,0.0034270886507420557,-0.0324729485773102
66,0.005843622125497502,0.0034599685670486284,-0.03249053059389443
67,0.005814405316506394,0.0034926838712353416,-0.032508025034332366
68,0.005785334592507797,0.003525235388818039,-0.03252543233404454
69,0.005756409222867314,0.003557623941159471,-0.032542752926296326
70,0.005727628480608712,0.0035898503454903094,-0.032559987242208495
71,0.005698991642395515,0.0036219154149299943,-0.032577135710767695
72,0.005670497988512773,0.0036538199585074973,-0.03259419875883683
73,0.005642146802848835,0.0036855647811819938,-0.03261117681116549
74,0.00561393737287724,0.003717150683863417,-0.03262807029040021
75,0.005585868989638709,0.0037485784634328665,-0.032644879617094835
76,0.005557940947723234,0.003779848912763041,-0.03266160520972069
77,0.005530152545252193,0.003810962820738405,-0.032678247484676785
78,0.005502503083860714,0.0038419209722753917,-0.03269480685629994
79,0.005474991868679905,0.0038727241483424153,-0.03271128373687494
80,0.005447618208319409,0.003903373125979842,-0.03272767853664444
81,0.005420381414849837,0.003933868678319787,-0.032743991663819125
82,0.005393280803785431,0.003964211574605935,-0.03276022352458753
83,0.005366315694066788,0.0039944025802131095,-0.03277637452312602
84,0.005339485408043604,0.004024442456666857,-0.03279244506160862
85,0.005312789271457586,0.004054331961662903,-0.032808435540216806
86,0.005286226613425425,0.00408407184908647,-0.03282434635714932
87,0.005259796766421828,0.0041136628690315626,-0.03284017790863184
88,0.005233499066262702,0.004143105767820087,-0.032855930588926656
89,0.0052073328520882865,0.004172401288020955,-0.03287160479034233
90,0.00518129746634661,0.004201550168469011,-0.03288720090324326
91,0.005155392254776711,0.004230553144283902,-0.032902719316059204
92,0.0051296165663923055,0.0042594109468888875,-0.03291816041529478
93,0.005103969753465156,0.004288124304029445,-0.03293352458553895
94,0.005078451171508903,0.004316693939791921,-0.03294881220947431
95,0.005053060179262649,0.0043451205746219915,-0.03296402366788661
96,0.005027796138674861,0.004373404925343045,-0.03297915933967392
97,0.005002658414887213,0.004401547705174513,-0.032994219601856
98,0.004977646376218605,0.00442954962375006,-0.033009204829583444
99,0.004952759394149167,0.004457411387135704,-0.033024115396146934
100,0.004927996843304444,0.004485133697847849,-0.033038951672986316
101,0.0049033581014396145,0.004512717254871213,-0.03305371402969975
102,0.00487884254942373,0.004540162753676669,-0.0330684028340527
103,0.004854449571224149,0.004567470886239017,-0.03308301845198699
104,0.004830178553890977,0.004594642341054634,-0.03309756124762975
105,0.004806028887541608,0.004621677803159034,-0.033112031583302344
106,0.004781999965345318,0.004648577954144381,-0.03312642981952922
107,0.004758091183507965,0.004675343472176872,-0.0331407563150468
108,0.004734301941256784,0.0047019750320140535,-0.03315501142681223
109,0.004710631640825172,0.004728473305022013,-0.03316919551001214
110,0.004687079687437667,0.00475483895919255,-0.033183308918071364
111,0.004663645489294928,0.0047810726591602255,-0.03319735200266161
112,0.004640328457558807,0.004807175066219268,-0.033211325113710076
113,0.004617128006337467,0.0048331468383404986,-0.03322522859940805
114,0.004594043552670694,0.004858988630188117,-0.03323906280621944
115,0.0045710745165150985,0.004884701093136369,-0.033252828078889254
116,0.004548220320729512,0.004910284875286206,-0.033266524760452165
117,0.004525480391060507,0.004935740621481797,-0.03328015319224079
118,0.004502854156127837,0.0049610689733269805,-0.03329371371389419
119,0.004480341047410045,0.004986270569201624,-0.0333072066633661
120,0.00445794049923014,0.005011346044277938,-0.03332063237693336
121,0.004435651948741359,0.005036296030536635,-0.033333991189204076
122,0.0044134748359129375,0.00506112115678307,-0.03334728343312587
123,0.004391408603516038,0.005085822048663304,-0.03336050943999408
124,0.004369452697109624,0.005110399328679998,-0.03337366953945989
125,0.004347606565026613,0.005134853616208329,-0.033386764059538394
126,0.004325869658359803,0.005159185527511774,-0.03339979332661674
127,0.004304241430948229,0.005183395675757845,-0.033412757665462096
128,0.004282721339363233,0.005207484671033672,-0.03342565739922965
129,0.004261308842894853,0.005231453120361599,-0.03343849284947054
130,0.004240003403538192,0.005255301627714645,-0.033451264336139826
131,0.004218804485979845,0.005279030794031907,-0.03346397217760428
132,0.004197711557584397,0.005302641217233858,-0.03347661669065025
133,0.0041767240883810435,0.00532613349223761,-0.03348919819049152
134,0.004155841551050182,0.00534950821097207,-0.03350171699077693
135,0.004135063420910199,0.005372765962393017,-0.0335141734035982
136,0.0041143891759041545,0.005395907332498127,-0.033526567739497616
137,0.00409381829658672,0.0054189329043418805,-0.03353890030747563
138,0.004073350266111024,0.005441843258050453,-0.03355117141499847
139,0.004052984570215709,0.005464638970836446,-0.03356338136800572
140,0.004032720697211873,0.0054873206170136515,-0.03357553047091789
141,0.00401255813797029,0.005509888768011651,-0.03358761902664384
142,0.003992496385908483,0.0055323439923903725,-0.033599647336588316
143,0.003972534936978055,0.005554686855854584,-0.03361161570065933
144,0.003952673289651935,0.005576917921268269,-0.03362352441727558
145,0.003932910944911759,0.005599037748669026,-0.033635373783373744
146,0.00391324740623529,0.0056210468952822565,-0.033647164094415906
147,0.003893682179583972,0.0056429459155354295,-0.03365889564439669
148,0.0038742147733904293,0.005664735361072133,-0.033670568725850655
149,0.003854844698546075,0.005686415780766164,-0.03368218362985942
150,0.0038355714683888376,0.005707987720735489,-0.033693740646058845
151,0.003816394598690922,0.005729451724356142,-0.0337052400626462
152,0.0037973136076465443,0.005750808332276062,-0.03371668216638724
153,0.0037783280158598677,0.005772058082428859,-0.033728067242623325
154,0.0037594373463328756,0.005793201510047514,-0.03373939557527843
155,0.0037406411244534257,0.0058142391476779754,-0.033750667446866105
156,0.0037219388779832505,0.005835171525192744,-0.03376188313849654
157,0.0037033301370460636,0.0058559991698043335,-0.0337730429298834
158,0.0036848144341157826,0.005876722606078704,-0.033784147099350806
159,0.0036663913040047053,0.005897342355948588,-0.03379519592384015
160,0.003648060283851832,0.005917858938726809,-0.033806189678916965
161,0.0036298209131112053,0.0059382728711194505,-0.0338171286387777
162,0.0036116727335402613,0.0059585846672390325,-0.0338280130762565
163,0.0035936152891884337,0.005978794838617566,-0.03383884326283194
164,0.0035756481263855043,0.005998903894219583,-0.03384961946863372
165,0.003557770793730307,0.006018912340455082,-0.03386034196244936
166,0.0035399828420793595,0.006038820681192407,-0.03387101101173078
167,0.003522283824535442,0.00605862941777103,-0.033881626882601
168,0.0035046732964365054,0.006078339049014364,-0.0338921898398606
169,0.0034871508153443823,0.006097950071242386,-0.033902700146994334
170,0.0034697159410336737,0.006117462978284291,-0.03391315806617762
171,0.0034523682354806796,0.006136878261491041,-0.033923563858283004
172,0.003435107262852348,0.006156196409747859,-0.033933917782886625
173,0.0034179325894953742,0.006175417909486641,-0.033944220098274615
174,0.003400843783925178,0.006194543244698348,-0.03395447106144948
175,0.0033838404168151787,0.0062135728969452885,-0.03396467092813646
176,0.0033669220609858596,0.00623250734537336,-0.033974819952789836
177,0.003350088291394111,0.006251347066724249,-0.03398491838859921
178,0.0033333386851225133,0.006270092535347514,-0.03399496648749582
179,0.003316672821368664,0.006288744223212655,-0.034004964500158684
180,0.003300090281434622,0.006307302599921113,-0.034014912676020845
181,0.003283590648716365,0.0063257681327181965,-0.03402481126327555
182,0.0032671735086932992,0.006344141286504953,-0.03403466050888235
183,0.003250838448917846,0.006362422523849967,-0.0340444606585732
184,0.0032345850590050624,0.006380612305001151,-0.03405421195685862
185,0.00321841293062228,0.006398711087897383,-0.034063914647033615
186,0.0032023216574788684,0.006416719328180179,-0.03407356897118377
187,0.003186310835316038,0.006434637479205245,-0.034083175170191264
188,0.0031703800618966146,0.006452465992054018,-0.03409273348374072
189,0.003154528936994942,0.006470205315545069,-0.034102244150325256
190,0.003138757062386814,0.006487855896245557,-0.0341117074072523
191,0.003123064041839463,0.006505418178482552,-0.0341211234906495
192,0.0031074494811016156,0.006522892604354288,-0.03413049263547055
193,0.003091912987893502,0.006540279613741429,-0.03413981507550101
194,0.003076454171897054,0.006557579644318208,-0.03414909104336411
195,0.0030610726447460874,0.00657479313156355,-0.03415832077052644
196,0.003045768020016485,0.006591920508772133,-0.03416750448730378
197,0.003030539913216516,0.006608962207065373,-0.03417664242286671
198,0.003015387941777149,0.006625918655402365,-0.034185734805246316
199,0.003000311725042443,0.006642790280590781,-0.03419478186133985
200,0.002985310884260006,0.006659577507297716,-0.034203783816916335
201,0.0029703850425713257,0.006676280758060423,-0.03421274089662214
202,0.002955533825002485,0.006692900453297077,-0.03422165332398655
203,0.0029407568584546113,0.006709437011317404,-0.034230521321427315
204,0.0029260537716945165,0.006725890848333344,-0.03423934511025613
205,0.002911424195345391,0.006742262378469563,-0.03424812491068414
206,0.002896867761877436,0.006758552013773989,-0.03425686094182739
207,0.002882384105598728,0.006774760164228243,-0.03426555342171223
208,0.002867972862645972,0.006790887237758074,-0.03427420256728073
209,0.0028536336709752926,0.006806933640243664,-0.034282808594396065
210,0.002839366170353234,0.006822899775529943,-0.034291371717847845
211,0.002825170002347636,0.00683878604543684,-0.034299892151357425
212,0.002811044810318656,0.00685459284976946,-0.03430837010758323
213,0.0027969902394097473,0.0068703205863282265,-0.034316805798126
214,0.0027830059365387886,0.00688596965091897,-0.03432519943353406
215,0.0027690915503892034,0.006901540437362963,-0.03433355122330847
216,0.0027552467314010762,0.006917033337506916,-0.03434186137590831
217,0.0027414711317624344,0.006932448741232881,-0.03435013009875578
218,0.002727764405400449,0.006947787036468183,-0.03435835759824133
219,0.0027141262079727383,0.006963048609195215,-0.03436654407972886
220,0.0027005561968587257,0.006978233843461236,-0.034374689747560694
221,0.0026870540311510482,0.006993343121388106,-0.034382794805062754
222,0.002673619371646936,0.007008376823181983,-0.03439085945454949
223,0.0026602518808396965,0.007023335327142943,-0.03439888389732902
224,0.002646951222910252,0.007038219009674566,-0.03440686833370799
225,0.0026337170637186916,0.007053028245293498,-0.03441481296299665
226,0.002620549070795837,0.007067763406638906,-0.03442271798351372
227,0.0026074469133349253,0.007082424864481958,-0.034430583592591345
228,0.0025944102621832626,0.007097012987735184,-0.03443840998657997
229,0.0025814387898340065,0.007111528143461869,-0.03444619736085324
230,0.002568532170417816,0.007125970696885299,-0.03445394590981278
231,0.00255569007969478,0.007140341011398036,-0.034461655826893076
232,0.002542912195046215,0.007154639448571151,-0.03446932730456627
233,0.0025301981954665327,0.007168866368163335,-0.03447696053434688
234,0.002517547761555214,0.007183022128130047,-0.03448455570679662
235,0.002504960575508769,0.0071971070846325765,-0.034492113011529074
236,0.0024924363211127074,0.00721112159204704,-0.034499632637214395
237,0.0024799746837336537,0.007225066002973396,-0.03450711477158405
238,0.0024675753503113794,0.007238940668244335,-0.0345145596014354
239,0.002455238009350987,0.007252745936934196,-0.034521967312636376
240,0.0024429623509150326,0.007266482156367776,-0.03452933809013009
241,0.0024307480666157354,0.007280149672129159,-0.034536672117939406
242,0.0024185948496073155,0.007293748828070438,-0.0345439695791715
243,0.002406502394578136,0.00730727996632044,-0.03455123065602247
244,0.0023944703977431354,0.007320743427293372,-0.034558455529781734
245,0.0023824985568361634,0.007334139549697449,-0.03456564438083664
246,0.0023705865711023855,0.007347468670543463,-0.034572797388676905
247,0.002358734141290696,0.007360731125153335,-0.03457991473189904
248,0.00234694096964623,0.007373927247168574,-0.03458699658821082
249,0.0023352067599028714,0.007387057368558729,-0.034594043134435704
250,0.0023235312172757913,0.007400121819629812,-0.034601054546517164
251,0.00231191404845407,0.007413120929032625,-0.03460803099952311
252,0.0023003549615932756,0.007426055023771115,-0.03461497266765023
253,0.002288853666308181,0.007438924429210616,-0.03462187972422825
254,0.0022774098736654492,0.007451729469086109,-0.03462875234172434
255,0.002266023296176338,0.007464470465510391,-0.03463559069174731
256,0.0022546936477895116,0.0074771477389822425,-0.034642394945051946
257,0.002243420643883857,0.007489761608394533,-0.03464916527154313
258,0.0022322040012613064,0.007502312391042292,-0.034655901840280195
259,0.002221043438139702,0.007514800402630721,-0.03466260481948104
260,0.002209938674145794,0.007527225957283206,-0.03466927437652633
261,0.0021988894303080872,0.007539589367549236,-0.03467591067796367
262,0.0021878954290499137,0.007551890944412348,-0.034682513889511664
263,0.002176956394182427,0.007564130997297947,-0.034689084176064165
264,0.002166072050897646,0.007576309834081171,-0.034695621701694226
265,0.0021552421257615604,0.007588427761094654,-0.03470212662965829
266,0.002144466346707278,0.007600485083136295,-0.034708599122400166
267,0.002133744443028183,0.007612482103476949,-0.0347150393415551
268,0.0021230761453710748,0.007624419123868107,-0.0347214474479538
269,0.002112461185729502,0.007636296444549518,-0.03472782360162639
270,0.002101899297436934,0.007648114364256795,-0.034734167961806436
271,0.0020913902151601144,0.007659873180228957,-0.03474048068693485
272,0.002080933674892335,0.0076715731882159586,-0.03474676193466387
273,0.002070529413946919,0.007683214682486154,-0.034753011861860944
274,0.002060177170950463,0.007694797955833739,-0.03475923062461264
275,0.002049876685836408,0.007706323299586161,-0.03476541837822854
276,0.0020396276998384272,0.007717791003611495,-0.03477157527724507
277,0.0020294299554839013,0.007729201356325739,-0.034777701475429364
278,0.0020192831965875494,0.0077405546447001355,-0.034783797125783056
279,0.0020091871682448997,0.007751851154268421,-0.034789862380546134
280,0.001999141616825924,0.007763091169134029,-0.03479589739120065
281,0.0019891462899686413,0.007774274971977286,-0.03480190230847453
282,0.0019792009365727937,0.007785402844062544,-0.03480787728234535
283,0.0019693053067935474,0.0077964750652453115,-0.034813822462043974
284,0.001959459152035197,0.0078074919139793,-0.034819737996058364
285,0.0019496622249449045,0.007818453667323486,-0.034825624032137174
286,0.0019399142794065346,0.007829360600949086,-0.03483148071729352
287,0.0019302150705344035,0.007840212989146559,-0.034837308197808545
288,0.0019205643546671757,0.007851011104832495,-0.0348431066192351
289,0.0019109618893617293,0.00786175521955655,-0.03484887612640137
290,0.0019014074333870655,0.00787244560350829,-0.03485461686341445
291,0.0018919007467182128,0.007883082525524015,-0.034860328973663944
292,0.0018824415905302682,0.007893666253093564,-0.03486601259982552
293,0.001873029727192334,0.007904197052367064,-0.03487166788386445
294,0.0018636649202615383,0.00791467518816165,-0.03487729496703917
295,0.0018543469344771805,0.007925100923968175,-0.034882893989904754
296,0.0018450755357547128,0.007935474521957846,-0.03488846509231644
297,0.0018358504911799444,0.007945796242988858,-0.034894008413433084
298,0.001826671569003117,0.007956066346612984,-0.034899524091720625
299,0.0018175385386331512,0.007966285091082123,-0.034905012264955536
300,0.001808451170631799,0.00797645273335483,-0.03491047307022826
301,0.0017994092367079148,0.007986569529102813,-0.03491590664394659
302,0.001790412509711679,0.007996635732717371,-0.034921313121839076
303,0.0017814607636289512,0.008006651597315853,-0.03492669263895843
304,0.0017725537735755364,0.008016617374748007,-0.0349320453296848
305,0.0017636913157915491,0.008026533315602378,-0.03493737132772923
306,0.0017548731676358031,0.008036399669212619,-0.03494267076613688
307,0.0017460991075802358,0.008046216683663787,-0.03494794377729039
308,0.001737368915204268,0.00805598460579862,-0.03495319049291317
309,0.0017286823711893716,0.008065703681223764,-0.03495841104407266
310,0.0017200392573134629,0.008075374154315954,-0.034963605561183594
311,0.0017114393564454805,0.008084996268228232,-0.034968774174011244
312,0.001702882452539905,0.008094570264896033,-0.03497391701167469
313,0.0016943683306313573,0.008104096385043343,-0.03497903420264993
314,0.0016858967768291395,0.008113574868188742,-0.03498412587477319
315,0.001677467578311928,0.008123005952651462,-0.03498919215524404
316,0.0016690805233223896,0.008132389875557406,-0.034994233170628546
317,0.0016607354011618696,0.008141726872845133,-0.0349992490468625
